recvtimets,recvtime,fiwareservicepath,entityid,entitytype,attrname,attrtype,attrvalue,attrmd
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:13:57.00Z,[]
1749064466782,06/04/2025 19:14:26,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:13:57.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,3,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:15:00.00Z,[]
1749064500041,06/04/2025 19:15:00,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:15:00.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:16:02.00Z,[]
1749064562406,06/04/2025 19:16:02,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:16:02.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:17:04.00Z,[]
1749064624576,06/04/2025 19:17:04,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:17:04.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:18:06.00Z,[]
1749064686812,06/04/2025 19:18:06,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:18:06.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:19:09.00Z,[]
1749064749032,06/04/2025 19:19:09,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:19:09.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:20:11.00Z,[]
1749064811278,06/04/2025 19:20:11,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:20:11.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:21:13.00Z,[]
1749064873542,06/04/2025 19:21:13,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:21:13.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:22:15.00Z,[]
1749064935770,06/04/2025 19:22:15,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:22:15.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:23:18.00Z,[]
1749064998117,06/04/2025 19:23:18,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,2,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:23:18.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:24:20.00Z,[]
1749065060320,06/04/2025 19:24:20,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,3,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:24:20.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:25:22.00Z,[]
1749065122616,06/04/2025 19:25:22,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:25:22.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:26:24.00Z,[]
1749065184802,06/04/2025 19:26:24,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:26:24.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:27:27.00Z,[]
1749065247069,06/04/2025 19:27:27,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:27:27.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:28:29.00Z,[]
1749065309329,06/04/2025 19:28:29,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:28:29.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,1,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:29:31.00Z,[]
1749065371551,06/04/2025 19:29:31,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,3,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:29:31.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,AlarmaVibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,ID,Text,a8610a34362f7d16,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,TimeInstant,DateTime,2025-06-04T19:30:34.00Z,[]
1749065434269,06/04/2025 19:30:34,capricornio,mkr1310_vibracion,LoraDevice,sonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:30:34.00Z""}}"
1749065496063,06/04/2025 19:31:36,capricornio,mkr1310_vibracion,LoraDevice,AlarmaSonido,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:31:36.00Z""}}"
1749065496063,06/04/2025 19:31:36,capricornio,mkr1310_vibracion,LoraDevice,latitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:31:36.00Z""}}"
1749065496063,06/04/2025 19:31:36,capricornio,mkr1310_vibracion,LoraDevice,longitud,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:31:36.00Z""}}"
1749065496063,06/04/2025 19:31:36,capricornio,mkr1310_vibracion,LoraDevice,vibracion,Number,0,"{""TimeInstant"":{""type"":""DateTime"",""value"":""2025-06-04T19:31:36.00Z""}}"
